Card_ID,Edition_ID,Name,Super_Type,Primary_Type,CMC,Is_Hybrid,Generic_Mana,Is_X,Is_W,Is_U,Is_B,Is_R,Is_G,Is_C
30087,68,Snapsail Glider,,Artifact Creature,3,False,3,False,False,False,False,False,False,False
30088,118,Snare Tactician,,Creature,3,False,2,False,True,False,False,False,False,False
30089,70,Snare the Skies,,Instant,1,False,0,False,False,False,False,False,True,False
30090,91,Snare Thopter,,Artifact Creature,4,False,4,False,False,False,False,False,False,False
30091,16,Snaremaster Sprite,,Creature,1,False,0,False,False,True,False,False,False,False
30092,81,Snarespinner,,Creature,2,False,1,False,False,False,False,False,True,False
30093,380,Snarlfang Vermin,,Creature,1,False,0,False,False,False,True,False,False,False
30094,10,Snarling Gorehound,,Creature,1,False,0,False,False,False,True,False,False,False
30095,94,Snarling Undorak,,Creature,4,False,2,False,False,False,False,False,True,False
30096,18,Snarling Warg,,Creature,4,False,3,False,False,False,True,False,False,False
30097,175,Snarling Wolf,,Creature,1,False,0,False,False,False,False,False,True,False
30098,209,Snazzy Aether Homunculus,,Sticker,0,False,0,False,False,False,False,False,False,False
30099,80,Sneak Attack,,Enchantment,4,False,3,False,False,False,False,True,False,False
30100,109,Sneaking Guide,,Creature,1,False,0,False,False,False,False,True,False,False
30101,74,Sneaky Homunculus,,Creature,2,False,1,False,False,True,False,False,False,False
30102,63,Sneaky Snacker,,Creature,2,False,0,False,False,True,True,False,False,False
30103,62,Snickering Squirrel,,Creature,1,False,0,False,False,False,True,False,False,False
30104,11,Snooping Newsie,,Creature,2,False,0,False,False,True,True,False,False,False
30105,148,Snort,,Sorcery,4,False,3,False,False,False,False,True,False,False
30106,145,Snorting Gahr,,Creature,4,False,2,False,False,False,False,False,True,False
30107,372,Snow,,Token,0,False,0,False,False,False,False,False,False,False
30108,77,Snow Day,,Instant,6,False,4,False,False,True,False,False,False,False
30109,122,Snow Devil,,Enchantment,2,False,1,False,False,True,False,False,False,False
30110,122,Snow Fortress,,Artifact Creature,5,False,5,False,False,False,False,False,False,False
30111,122,Snow Hound,,Creature,3,False,2,False,True,False,False,False,False,False
30112,369,Snow Mercy,Snow,Enchantment,4,False,2,False,True,False,False,False,False,False
30113,14,Snow Villiers,Legendary,Creature,3,False,2,False,True,False,False,False,False,False
30114,59,Snow-Covered Forest,Basic Snow,Land,0,False,0,False,False,False,False,False,False,False
30115,59,Snow-Covered Island,Basic Snow,Land,0,False,0,False,False,False,False,False,False,False
30116,59,Snow-Covered Mountain,Basic Snow,Land,0,False,0,False,False,False,False,False,False,False
30117,59,Snow-Covered Plains,Basic Snow,Land,0,False,0,False,False,False,False,False,False,False
30118,59,Snow-Covered Swamp,Basic Snow,Land,0,False,0,False,False,False,False,False,False,False
30119,63,Snow-Covered Wastes,Basic Snow,Land,0,False,0,False,False,False,False,False,False,False
30120,122,Snowblind,,Enchantment,4,False,3,False,False,False,False,False,True,False
30121,17,Snowborn Simulacra,,Sorcery,2,False,0,True,False,True,False,False,False,False
30122,122,Snowfall,,Enchantment,3,False,2,False,False,True,False,False,False,False
30123,59,Snowfield Sinkhole,Snow,Land,0,False,0,False,False,False,False,False,False,False
30124,48,Snowhorn Rider,,Creature,6,False,3,False,False,True,False,True,True,False
30125,76,Snowmelt Stag,,Creature,4,False,3,False,False,True,False,False,False,False
30126,129,Snubhorn Sentry,,Creature,1,False,0,False,True,False,False,False,False,False
30127,148,Snuff Out,,Instant,4,False,3,False,False,False,True,False,False,False
30128,149,So Shiny,,Enchantment,3,False,2,False,False,True,False,False,False,False
30129,90,So Tiny,,Enchantment,1,False,0,False,False,True,False,False,False,False
30130,101,Soar,,Enchantment,2,False,1,False,False,True,False,False,False,False
30131,19,Soaring,,Token,0,False,0,False,False,False,False,False,False,False
30132,81,Soaring Drake,,Creature,3,False,2,False,False,True,False,False,False,False
30133,125,Soaring Hope,,Enchantment,5,False,4,False,True,False,False,False,False,False
30134,13,Soaring Lightbringer,,Enchantment Creature,5,False,4,False,True,False,False,False,False,False
30135,67,Soaring Sandwing,,Creature,6,False,4,False,True,False,False,False,False,False
30136,153,Soaring Seacliff,,Land,0,False,0,False,False,False,False,False,False,False
30137,255,Soaring Show-Off,,Creature,3,False,2,False,False,True,False,False,False,False
30138,109,Soaring Thought-Thief,,Creature,2,False,0,False,False,True,True,False,False,False
30139,11,Social Climber,,Creature,3,False,2,False,False,False,False,False,True,False
30140,3,Socketed Sprocketer,,Artifact Creature,1,False,0,False,False,True,False,False,False,False
30141,182,Soilshaper,,Creature,2,False,1,False,False,False,False,False,True,False
30142,149,Sojourner's Companion,,Artifact Creature,7,False,7,False,False,False,False,False,False,False
30143,349,Sokenzan,Plane,,0,False,0,False,False,False,False,False,False,False
30144,182,Sokenzan Bruiser,,Creature,5,False,4,False,False,False,False,True,False,False
30145,116,Sokenzan Renegade,,Creature,3,False,2,False,False,False,False,True,False,False
30146,108,Sokenzan Smelter,,Creature,2,False,1,False,False,False,False,True,False,False
30147,116,Sokenzan Spellblade,,Creature,5,False,4,False,False,False,False,True,False,False
30148,108,"Sokenzan, Crucible of Defiance",Legendary,Land,0,False,0,False,False,False,False,False,False,False
30149,20,Sokka and Suki,Legendary,Creature,3,False,0,False,True,True,False,True,False,False
30150,22,"Sokka, Bold Boomeranger",Legendary,Creature,2,False,0,False,False,True,False,True,False,False
30151,22,"Sokka, Lateral Strategist",Legendary,Creature,1,False,1,False,False,False,False,False,False,False
30152,20,"Sokka, Swordmaster",Legendary,Creature,3,False,2,False,True,False,False,False,False,False
30153,22,"Sokka, Tenacious Tactician",Legendary,Creature,4,False,1,False,True,True,False,True,False,False
30154,20,"Sokka, Wolf Cove's Protector",Legendary,Creature,3,False,2,False,True,False,False,False,False,False
30155,20,Sokka's Charge,,Enchantment,4,False,3,False,True,False,False,False,False,False
30156,22,Sokka's Haiku,,Instant,5,False,3,False,False,True,False,False,False,False
30157,20,Sokka's Sword Training,,Instant,2,False,1,False,True,False,False,False,False,False
30158,61,"Sokrates, Athenian Teacher",Legendary,Creature,3,False,1,False,True,True,False,False,False,False
30159,166,Sol Grail,,Artifact,3,False,3,False,False,False,False,False,False,False
30160,194,Sol Ring,,Artifact,1,False,1,False,False,False,False,False,False,False
30161,149,Sol Talisman,,Artifact,0,False,0,False,False,False,False,False,False,False
30162,479,"Sol, Advocate Eternal",Legendary,Creature,4,False,0,False,True,True,True,False,True,False
30163,312,Sol'kanar the Swamp King,Legendary,Creature,5,False,2,False,False,True,True,True,False,False
30164,81,Sol'Kanar the Tainted,Legendary,Creature,5,False,2,False,False,True,True,True,False,False
30165,2,"Solaflora, Intergalactic Icon",Legendary,Creature,5,False,3,False,True,False,False,False,False,False
30166,194,Solar Array,,Artifact,3,False,3,False,False,False,False,False,False,False
30167,94,Solar Blast,,Instant,4,False,3,False,False,False,False,True,False,False
30168,174,Solar Blaze,,Sorcery,4,False,2,False,True,False,False,True,False,False
30169,157,Solar Tide,,Sorcery,6,False,4,False,True,False,False,False,False,False
30170,95,Solar Transformer,,Artifact,2,False,2,False,False,False,False,False,False,False
30171,69,Solarion,,Artifact Creature,7,False,7,False,False,False,False,False,False,False
30172,22,Sold Out,,Instant,4,False,3,False,False,False,True,False,False,False
30173,166,Soldevi Adnate,,Creature,2,False,1,False,False,False,True,False,False,False
30174,166,Soldevi Digger,,Artifact,2,False,2,False,False,False,False,False,False,False
30175,166,Soldevi Excavations,,Land,0,False,0,False,False,False,False,False,False,False
30176,122,Soldevi Golem,,Artifact Creature,4,False,4,False,False,False,False,False,False,False
30177,166,Soldevi Heretic,,Creature,3,False,2,False,False,True,False,False,False,False
30178,122,Soldevi Machinist,,Creature,2,False,1,False,False,True,False,False,False,False
30179,37,Soldevi Sage,,Creature,2,False,1,False,False,True,False,False,False,False
30180,166,Soldevi Sentry,,Artifact Creature,1,False,1,False,False,False,False,False,False,False
30181,122,Soldevi Simulacrum,,Artifact Creature,4,False,4,False,False,False,False,False,False,False
30182,166,Soldevi Steam Beast,,Artifact Creature,5,False,5,False,False,False,False,False,False,False
30183,80,Soldier,,Token Creature,0,False,0,False,False,False,False,False,False,False
30184,195,Soldier // Alien Insect,,Token,0,False,0,False,False,False,False,False,False,False
30185,195,Soldier // Alien Warrior,,Token,0,False,0,False,False,False,False,False,False,False
30186,313,Soldier // Arco-Flagellant,,Token,0,False,0,False,False,False,False,False,False,False
30187,322,Soldier // Badger,,Token,0,False,0,False,False,False,False,False,False,False
30188,217,Soldier // Boar,,Token,0,False,0,False,False,False,False,False,False,False
30189,217,Soldier // Cat Dragon,,Token,0,False,0,False,False,False,False,False,False,False
30190,337,Soldier // Citizen,,Token,0,False,0,False,False,False,False,False,False,False
30191,396,Soldier // Construct,,Token,0,False,0,False,False,False,False,False,False,False
30192,195,Soldier // Cyberman,,Token,0,False,0,False,False,False,False,False,False,False
30193,195,Soldier // Dinosaur,,Token,0,False,0,False,False,False,False,False,False,False
30194,224,Soldier // Drake,,Token,0,False,0,False,False,False,False,False,False,False
30195,217,Soldier // Egg,,Token,0,False,0,False,False,False,False,False,False,False
30196,352,Soldier // Eldrazi,,Token,0,False,0,False,False,False,False,False,False,False
30197,224,Soldier // Elemental,,Token,0,False,0,False,False,False,False,False,False,False
30198,311,Soldier // Elephant,,Token,0,False,0,False,False,False,False,False,False,False
30199,218,Soldier // Elf Knight,,Token,0,False,0,False,False,False,False,False,False,False
30200,336,Soldier // Elf Warrior,,Token,0,False,0,False,False,False,False,False,False,False
30201,322,"Soldier // Emblem: Ajani, Sleeper Agent",,Token,0,False,0,False,False,False,False,False,False,False
30202,322,"Soldier // Emblem: Jaya, Fiery Negotiator",,Token,0,False,0,False,False,False,False,False,False,False
30203,230,Soldier // Emblem: Serra the Benevolent,,Token,0,False,0,False,False,False,False,False,False,False
30204,230,Soldier // Emblem: Wrenn and Six,,Token,0,False,0,False,False,False,False,False,False,False
30205,217,Soldier // Faerie Rogue,,Token,0,False,0,False,False,False,False,False,False,False
30206,196,Soldier // Food,,Token,0,False,0,False,False,False,False,False,False,False
30207,230,Soldier // Golem,,Token,0,False,0,False,False,False,False,False,False,False
30208,196,Soldier // Human Soldier,,Token,0,False,0,False,False,False,False,False,False,False
30209,222,Soldier // Insect,,Token,0,False,0,False,False,False,False,False,False,False
30210,396,Soldier // Kobolds of Kher Keep,,Token,0,False,0,False,False,False,False,False,False,False
30211,414,Soldier // Kraken,,Token,0,False,0,False,False,False,False,False,False,False
30212,230,Soldier // Marit Lage,,Token,0,False,0,False,False,False,False,False,False,False
30213,195,Soldier // Mark of the Rani,,Token,0,False,0,False,False,False,False,False,False,False
30214,322,Soldier // Monk,,Token,0,False,0,False,False,False,False,False,False,False
30215,195,Soldier // Mutant,,Token,0,False,0,False,False,False,False,False,False,False
30216,311,Soldier // Myr,,Token,0,False,0,False,False,False,False,False,False,False
30217,322,Soldier // Ornithopter,,Token,0,False,0,False,False,False,False,False,False,False
30218,195,"Soldier // Osgood, Operation Double",,Token,0,False,0,False,False,False,False,False,False,False
30219,334,Soldier // Powerstone,,Token,0,False,0,False,False,False,False,False,False,False
30220,311,Soldier // Rat,,Token,0,False,0,False,False,False,False,False,False,False
30221,398,Soldier // Rebel,,Token,0,False,0,False,False,False,False,False,False,False
30222,230,Soldier // Rhino,,Token,0,False,0,False,False,False,False,False,False,False
30223,322,Soldier // Sand Warrior,,Token,0,False,0,False,False,False,False,False,False,False
30224,218,Soldier // Saproling,,Token,0,False,0,False,False,False,False,False,False,False
30225,311,Soldier // Satyr,,Token,0,False,0,False,False,False,False,False,False,False
30226,313,Soldier // Sicarian Infiltrator,,Token,0,False,0,False,False,False,False,False,False,False
30227,356,Soldier // Soldier,,Token,0,False,0,False,False,False,False,False,False,False
30228,313,Soldier // Space Marine Devastator,,Token,0,False,0,False,False,False,False,False,False,False
30229,217,Soldier // Spider,,Token,0,False,0,False,False,False,False,False,False,False
30230,218,Soldier // Spirit,,Token,0,False,0,False,False,False,False,False,False,False
30231,357,Soldier // Squid,,Token,0,False,0,False,False,False,False,False,False,False
30232,216,Soldier // Squirrel,,Token,0,False,0,False,False,False,False,False,False,False
30233,322,Soldier // Stangg Twin,,Token,0,False,0,False,False,False,False,False,False,False
30234,196,Soldier // Treasure,,Token,0,False,0,False,False,False,False,False,False,False
30235,313,Soldier // Ultramarines Honor Guard,,Token,0,False,0,False,False,False,False,False,False,False
30236,313,Soldier // Vanguard Suppressor,,Token,0,False,0,False,False,False,False,False,False,False
30237,229,Soldier // Weird,,Token,0,False,0,False,False,False,False,False,False,False
30238,217,Soldier // Worm,,Token,0,False,0,False,False,False,False,False,False,False
30239,322,Soldier // Wurm,,Token,0,False,0,False,False,False,False,False,False,False
30240,313,Soldier // Zephyrim,,Token,0,False,0,False,False,False,False,False,False,False
30241,311,Soldier // Zombie,,Token,0,False,0,False,False,False,False,False,False,False
30242,506,Soldier Ally,,Token,0,False,0,False,False,False,False,False,False,False
30243,148,SOLDIER Military Program,,Enchantment,3,False,2,False,True,False,False,False,False,False
30244,166,Soldier of Fortune,,Creature,1,False,0,False,False,False,False,True,False,False
30245,18,Soldier of the Grey Host,,Creature,4,False,3,False,True,False,False,False,False,False
30246,41,Soldier of the Pantheon,,Creature,1,False,0,False,True,False,False,False,False,False
30247,157,Soldier Replica,,Artifact Creature,3,False,3,False,False,False,False,False,False,False
30248,17,Soldiers of the Watch,,Creature,2,False,1,False,True,False,False,False,False,False
30249,2,Sole Performer,,Creature,4,False,2,False,False,False,False,False,True,False
30250,23,Solemn Doomguide,,Creature,5,False,3,False,False,False,True,False,False,False
30251,96,Solemn Offering,,Sorcery,3,False,2,False,True,False,False,False,False,False
30252,138,Solemn Recruit,,Creature,3,False,1,False,True,False,False,False,False,False
30253,52,Solemn Simulacrum,,Artifact Creature,4,False,4,False,False,False,False,False,False,False
30254,31,Solemnity,,Enchantment,3,False,2,False,True,False,False,False,False,False
30255,185,Solfatara,,Instant,3,False,2,False,False,False,False,True,False,False
30256,118,Solid Footing,,Enchantment,1,False,0,False,True,False,False,False,False,False
30257,20,Solid Ground,,Enchantment,4,False,3,False,False,False,False,False,True,False
30258,74,Solidarity,,Instant,4,False,3,False,True,False,False,False,False,False
30259,139,Solidarity of Heroes,,Instant,2,False,1,False,False,False,False,False,True,False
30260,31,Solitary Camel,,Creature,3,False,2,False,True,False,False,False,False,False
30261,149,Solitary Confinement,,Enchantment,3,False,2,False,True,False,False,False,False,False
30262,188,Solitary Defiance,,Enchantment,3,False,2,False,False,True,False,False,False,False
30263,39,Solitary Hunter,,Creature,4,False,3,False,False,False,False,False,True,False
30264,39,One of the Pack,,Creature,0,False,0,False,False,False,False,False,False,False
30265,16,Solitary Sanctuary,,Enchantment,3,False,2,False,True,False,False,False,False,False
30266,250,Solitary Study,,Enchantment,4,False,2,False,True,False,False,False,False,False
30267,250,Endless Corridor,,Enchantment,0,False,0,False,False,False,False,False,False,False
30268,68,Soliton,,Artifact Creature,5,False,5,False,False,False,False,False,False,False
30269,42,Solitude,,Creature,5,False,3,False,True,False,False,False,False,False
30270,120,"Solphim, Mayhem Dominus",Legendary,Creature,4,False,2,False,False,False,False,True,False,False
30271,22,Solstice Revelations,,Instant,3,False,2,False,False,False,False,True,False,False
30272,63,Solstice Zealot,,Creature,3,False,2,False,True,False,False,False,False,False
30273,103,Soltari Champion,,Creature,3,False,2,False,True,False,False,False,False,False
30274,26,Soltari Crusader,,Creature,3,False,2,False,True,False,False,False,False,False
30275,26,Soltari Emissary,,Creature,2,False,1,False,True,False,False,False,False,False
30276,26,Soltari Foot Soldier,,Creature,1,False,0,False,True,False,False,False,False,False
30277,26,Soltari Guerrillas,,Creature,4,False,2,False,True,False,False,True,False,False
30278,26,Soltari Lancer,,Creature,3,False,2,False,True,False,False,False,False,False
30279,26,Soltari Monk,,Creature,2,False,0,False,True,False,False,False,False,False
30280,312,Soltari Priest,,Creature,2,False,0,False,True,False,False,False,False,False
30281,26,Soltari Trooper,,Creature,2,False,1,False,True,False,False,False,False,False
30282,158,Soltari Visionary,,Creature,3,False,1,False,True,False,False,False,False,False
30283,77,Solve the Equation,,Sorcery,3,False,2,False,False,True,False,False,False,False
30284,157,Somber Hoverguard,,Creature,6,False,5,False,False,True,False,False,False,False
30285,35,Somberwald Alpha,,Creature,4,False,3,False,False,False,False,False,True,False
30286,170,Somberwald Beastmaster,,Creature,7,False,6,False,False,False,False,False,True,False
30287,163,Somberwald Dryad,,Creature,2,False,1,False,False,False,False,False,True,False
30288,70,Somberwald Sage,,Creature,3,False,2,False,False,False,False,False,True,False
30289,32,Somberwald Spider,,Creature,5,False,4,False,False,False,False,False,True,False
30290,27,Somberwald Stag,,Creature,5,False,3,False,False,False,False,False,True,False
30291,70,Somberwald Vigilante,,Creature,1,False,0,False,False,False,False,True,False,False
30292,369,Some Disassembly Required,,Enchantment,1,False,0,False,False,False,True,False,False,False
30293,137,Somnomancer,,Creature,1,False,1,False,False,False,False,False,False,False
30294,55,Somnophore,,Creature,4,False,2,False,False,True,False,False,False,False
30295,164,Sonar Strike,,Instant,2,False,1,False,True,False,False,False,False,False
30296,185,Song of Blood,,Sorcery,2,False,1,False,False,False,False,True,False,False
30297,118,Song of Creation,,Enchantment,4,False,1,False,False,True,False,True,True,False
30298,214,Song of Eärendil,,Enchantment,5,False,3,False,False,True,False,False,True,False
30299,79,Song of Freyalise,,Enchantment,2,False,1,False,False,False,False,False,True,False
30300,259,Song of Inspiration,,Instant,5,False,3,False,False,False,False,False,True,False
30301,205,Song of Point Prime,,Sorcery,2,False,1,False,False,False,True,False,False,False
30302,206,Song of Seasons,,Sorcery,3,False,1,False,False,False,False,True,True,False
30303,158,Song of Serenity,,Enchantment,2,False,1,False,False,False,False,False,True,False
30304,67,Song of Stupefaction,,Enchantment,2,False,1,False,False,True,False,False,False,False
30305,64,Song of the Dryads,,Enchantment,3,False,2,False,False,False,False,False,True,False
30306,143,Song of the Worldsoul,,Enchantment,6,False,4,False,True,False,False,False,False,False
30307,16,Song of Totentanz,,Sorcery,1,False,0,True,False,False,False,True,False,False
30308,109,Song-Mad Treachery,,Sorcery,5,False,3,False,False,False,False,True,False,False
30309,109,Song-Mad Ruins,,Land,0,False,0,False,False,False,False,False,False,False
30310,190,Songbirds' Blessing,,Enchantment,4,False,3,False,True,False,False,False,False,False
30311,76,Songcrafter Mage,,Creature,3,False,0,False,False,True,False,True,True,False
30312,122,Songs of the Damned,,Instant,1,False,0,False,False,False,True,False,False,False
30313,55,Songstitcher,,Creature,1,False,0,False,True,False,False,False,False,False
30314,257,Sonic Assault,,Instant,3,False,1,False,False,True,False,True,False,False
30315,158,Sonic Burst,,Instant,2,False,1,False,False,False,False,True,False,False
30316,98,Sonic Screwdriver,,Artifact,3,False,3,False,False,False,False,False,False,False
30317,87,Sonic Seizure,,Instant,1,False,0,False,False,False,False,True,False,False
30318,76,Sonic Shrieker,,Creature,5,False,2,False,True,False,True,True,False,False
30319,36,Sonic the Hedgehog,Legendary,Creature,4,False,1,False,True,True,False,True,False,False
30320,118,Sonorous Howlbonder,,Creature,1,False,1,False,False,False,False,False,False,False
30321,98,Sontaran General,,Creature,5,False,4,False,False,False,False,True,False,False
30322,147,Soot Imp,,Creature,3,False,1,False,False,False,True,False,False,False
30323,184,Sootfeather Flock,,Creature,5,False,4,False,False,False,True,False,False,False
30324,145,Soothing Balm,,Instant,2,False,1,False,True,False,False,False,False,False
30325,18,Soothing of Sméagol,,Instant,2,False,1,False,False,True,False,False,False,False
30326,77,Soothsayer Adept,,Creature,2,False,1,False,False,True,False,False,False,False
30327,80,Soothsaying,,Enchantment,1,False,0,False,False,True,False,False,False,False
30328,137,Sootstoke Kindler,,Creature,1,False,1,False,False,False,False,False,False,False
30329,137,Sootwalkers,,Creature,2,False,2,False,False,False,False,False,False,False
30330,133,"Sophia, Dogged Detective",Legendary,Creature,4,False,1,False,True,True,False,False,True,False
30331,142,Sophic Centaur,,Creature,4,False,3,False,False,False,False,False,True,False
30332,176,"Sophina, Spearsage Deserter",Legendary,Creature,4,False,2,False,True,False,False,True,False,False
30333,116,"Soramaro, First to Dream",Legendary,Creature,6,False,4,False,False,True,False,False,False,False
30334,116,Soratami Cloud Chariot,,Artifact,5,False,5,False,False,False,False,False,False,False
30335,182,Soratami Cloudskater,,Creature,2,False,1,False,False,True,False,False,False,False
30336,183,Soratami Mindsweeper,,Creature,4,False,3,False,False,True,False,False,False,False
30337,182,Soratami Mirror-Guard,,Creature,4,False,3,False,False,True,False,False,False,False
30338,182,Soratami Mirror-Mage,,Creature,4,False,3,False,False,True,False,False,False,False
30339,182,Soratami Rainshaper,,Creature,3,False,2,False,False,True,False,False,False,False
30340,182,Soratami Savant,,Creature,4,False,2,False,False,True,False,False,False,False
30341,182,Soratami Seer,,Creature,5,False,4,False,False,True,False,False,False,False
30342,34,Soraya the Falconer,Legendary,Creature,3,False,1,False,True,False,False,False,False,False
30343,4,Sorcerer Class,,Enchantment,2,False,0,False,False,True,False,True,False,False
30344,112,Sorcerer of the Fang,,Creature,2,False,1,False,False,False,True,False,False,False
30345,90,Sorcerer's Broom,,Artifact Creature,2,False,2,False,False,False,False,False,False,False
30346,177,Sorcerer's Strongbox,,Artifact,4,False,4,False,False,False,False,False,False,False
30347,79,Sorcerer's Wand,,Artifact,1,False,1,False,False,False,False,False,False,False
30348,47,Sorceress Queen,,Creature,3,False,1,False,False,False,True,False,False,False
30349,14,Sorceress's Schemes,,Sorcery,4,False,3,False,False,False,False,True,False,False
30350,80,Sorcerous Sight,,Sorcery,1,False,0,False,False,True,False,False,False,False
30351,52,Sorcerous Spyglass,,Artifact,2,False,2,False,False,False,False,False,False,False
30352,214,Sorcerous Squall,,Sorcery,9,False,6,False,False,True,False,False,False,False
30353,151,Sorin Markov,Legendary,Planeswalker,6,False,3,False,False,False,True,False,False,False
30354,63,Sorin of House Markov,Legendary,Creature,2,False,1,False,False,False,True,False,False,False
30355,63,"Sorin, Ravenous Neonate",Legendary,Planeswalker,0,False,0,False,False,False,False,False,False,False
30356,175,Sorin the Mirthless,Legendary,Planeswalker,4,False,2,False,False,False,True,False,False,False
30357,39,"Sorin, Grim Nemesis",Legendary,Planeswalker,6,False,4,False,True,False,True,False,False,False
30358,112,"Sorin, Imperious Bloodlord",Legendary,Planeswalker,3,False,2,False,False,False,True,False,False,False
30359,128,"Sorin, Lord of Innistrad",Legendary,Planeswalker,4,False,2,False,True,False,True,False,False,False
30360,80,"Sorin, Solemn Visitor",Legendary,Planeswalker,4,False,2,False,True,False,True,False,False,False
30361,112,"Sorin, Vampire Lord",Legendary,Planeswalker,6,False,4,False,False,False,True,False,False,False
30362,174,"Sorin, Vengeful Bloodlord",Legendary,Planeswalker,4,False,2,False,True,False,True,False,False,False
30363,112,Sorin's Guide,,Creature,5,False,3,False,False,False,True,False,False,False
30364,112,Sorin's Thirst,,Instant,2,False,0,False,False,False,True,False,False,False
30365,151,Sorin's Vengeance,,Sorcery,7,False,4,False,False,False,True,False,False,False
30366,207,Sorrow's Path,,Land,0,False,0,False,False,False,False,False,False,False
30367,309,Sorry,,Enchantment,2,False,0,False,False,True,False,False,False,False
30368,182,"Sosuke, Son of Seshiro",Legendary,Creature,4,False,2,False,False,False,False,False,True,False
30369,80,Sosuke's Summons,,Sorcery,3,False,2,False,False,False,False,False,True,False
30370,115,"Sothera, the Supervoid",Legendary,Enchantment,4,False,2,False,False,False,True,False,False,False
30371,33,Soul Barrier,,Enchantment,3,False,2,False,False,True,False,False,False,False
30372,105,Soul Bleed,,Enchantment,3,False,2,False,False,False,True,False,False,False
30373,126,Soul Burn,,Sorcery,3,False,2,True,False,False,True,False,False,False
30374,145,Soul Channeling,,Enchantment,3,False,2,False,False,False,True,False,False,False
30375,45,Soul Charmer,,Creature,3,False,2,False,True,False,False,False,False,False
30376,312,Soul Collector,,Creature,5,False,3,False,False,False,True,False,False,False
30377,110,Soul Conduit,,Artifact,6,False,6,False,False,False,False,False,False,False
30378,174,Soul Diviner,,Creature,2,False,0,False,False,True,True,False,False,False
30379,101,Soul Echo,,Enchantment,2,False,0,True,True,False,False,False,False,False
30380,10,Soul Enervation,,Enchantment,4,False,3,False,False,False,True,False,False,False
30381,141,Soul Exchange,,Sorcery,2,False,0,False,False,False,True,False,False,False
30382,85,Soul Feast,,Sorcery,5,False,3,False,False,False,True,False,False,False
30383,157,Soul Foundry,,Artifact,4,False,4,False,False,False,False,False,False,False
30384,122,Soul Kiss,,Enchantment,3,False,2,False,False,False,True,False,False,False
30385,154,Soul Link,,Enchantment,3,False,1,False,True,False,True,False,False,False
30386,208,Soul Manipulation,,Instant,3,False,1,False,False,True,True,False,False,False
30387,71,Soul Net,,Artifact,1,False,1,False,False,False,False,False,False,False
30388,157,Soul Nova,,Instant,5,False,3,False,True,False,False,False,False,False
30389,11,Soul of Emancipation,,Creature,7,False,4,False,True,True,False,False,True,False
30390,181,Soul of Eternity,,Creature,7,False,5,False,True,False,False,False,False,False
30391,96,Soul of Innistrad,,Creature,6,False,4,False,False,False,True,False,False,False
30392,182,Soul of Magma,,Creature,5,False,3,False,False,False,False,True,False,False
30393,149,Soul of Migration,,Creature,7,False,5,False,True,False,False,False,False,False
30394,96,Soul of New Phyrexia,,Artifact Creature,6,False,6,False,False,False,False,False,False,False
30395,96,Soul of Ravnica,,Creature,6,False,4,False,False,True,False,False,False,False
30396,96,Soul of Shandalar,,Creature,6,False,4,False,False,False,False,True,False,False
30397,70,Soul of the Harvest,,Creature,6,False,4,False,False,False,False,False,True,False
30398,129,Soul of the Rapids,,Creature,5,False,3,False,False,True,False,False,False,False
30399,96,Soul of Theros,,Creature,6,False,4,False,True,False,False,False,False,False
30400,81,Soul of Windgrace,Legendary,Creature,4,False,1,False,False,False,True,True,True,False
30401,96,Soul of Zendikar,,Creature,6,False,4,False,False,False,False,False,True,False
30402,68,Soul Parry,,Instant,2,False,1,False,True,False,False,False,False,False
30403,150,Soul Partition,,Instant,2,False,1,False,True,False,False,False,False,False
30404,119,Soul Ransom,,Enchantment,4,False,2,False,False,True,True,False,False,False
30405,170,Soul Read,,Instant,4,False,3,False,False,True,False,False,False,False
30406,147,Soul Reap,,Sorcery,2,False,1,False,False,False,True,False,False,False
30407,101,Soul Rend,,Instant,2,False,1,False,False,False,True,False,False,False
30408,112,Soul Salvage,,Sorcery,3,False,2,False,False,False,True,False,False,False
30409,87,Soul Scourge,,Creature,5,False,4,False,False,False,True,False,False,False
30410,55,Soul Sculptor,,Creature,3,False,2,False,True,False,False,False,False,False
30411,127,Soul Sear,,Instant,3,False,2,False,False,False,False,True,False,False
30412,10,Soul Search,,Sorcery,2,False,0,False,True,False,True,False,False,False
30413,163,Soul Seizer,,Creature,5,False,3,False,False,True,False,False,False,False
30414,163,Ghastly Haunting,,Enchantment,0,False,0,False,False,False,False,False,False,False
30415,27,Soul Separator,,Artifact,3,False,3,False,False,False,False,False,False,False
30416,306,Soul Servitude,,Instant,3,False,2,False,False,False,True,False,False,False
30417,109,Soul Shatter,,Instant,3,False,2,False,False,False,True,False,False,False
30418,40,Soul Shepherd,,Creature,2,False,1,False,True,False,False,False,False,False
30419,382,Soul Shred,,Sorcery,5,False,3,False,False,False,True,False,False,False
30420,250,Soul Shredder,,Artifact,2,False,2,False,False,False,False,False,False,False
30421,133,Soul Snare,,Enchantment,1,False,0,False,True,False,False,False,False,False
30422,80,Soul Snuffers,,Creature,4,False,2,False,False,False,True,False,False,False
30423,124,Soul Spike,,Instant,7,False,5,False,False,False,True,False,False,False
30424,153,Soul Stair Expedition,,Enchantment,1,False,0,False,False,False,True,False,False,False
30425,45,Soul Strings,,Sorcery,1,False,0,True,False,False,True,False,False,False
30426,75,Soul Summons,,Sorcery,2,False,1,False,True,False,False,False,False,False
